quote_id;Insurer_A_price;Insurer_B_price;Insurer_C_price;Insurer_D_price;Insurer_E_price;Insurer_F_price;Insurer_G_price;Insurer_H_price;Insurer_I_price;Insurer_J_price;Insurer_K_price
676232;86.49;116.48;103.75;135.79;128.33;104.62;118.66;131.07;172.32;119.98;189.86
676233;84.2;93.55;100.54;106.7;134.78;74.07;70.46;117.23;128.05;244.39;169.14
676234;72.36;72.74;101.11;72.25;110.44;77.52;70.61;149.59;110.81;80.11;101.39
676235;84.39;103.02;80.82;104.99;94.06;74.99;131.12;244.12;90.09;119.33;131.37
676236;59.44;83.21;77.95;77.52;58.55;63.53;57.8;47.01;74.11;103.44;107.77
676237;156.76;202.38;215.46;136.7;278.1;131.1;113.87;266.47;174.77;198.67;184.78
676238;91.09;119.07;88.82;120.39;103.22;71.59;144.61;160.28;93.03;139.29;135.74
676239;51.66;69.7;65.43;58.95;99.01;69.5;62.53;124.33;69.67;76.41;69.76
676240;31.22;39.98;41.51;38.11;64.53;37.93;33.79;41.08;48.04;51.58;56.33
676241;54.25;77.7;77.37;68.96;79.3;74.33;54.59;36.34;67.78;103.88;103.32
676242;31.22;39.98;41.51;38.11;64.53;37.93;33.79;41.08;48.04;51.58;56.33
676243;204.21;298.66;429.21;302.41;377.34;222.9;199.97;351.87;352.92;306.67;338.47
676244;77.58;101.68;97.12;108.79;140.47;86.21;100.07;90.49;183.99;123.45;170.93
676245;45.04;53.36;60.95;61.56;60.49;63.5;34.21;-2.97;58.59;66.83;64.6
676246;226.32;301.59;268.43;289.11;260.13;175.86;185.38;257.75;316.13;267.26;268.53
676247;78.65;86.59;84.78;100.08;105.85;80.47;86.96;120.29;108.25;77.07;94.43
676248;249.29;394.28;340.4;221.69;460.42;246.0;187.64;341.35;264.0;312.79;244.88
676249;37.03;46.27;40.51;44.08;67.35;52.61;50.73;49.43;51.48;51.24;48.45
676250;79.97;102.17;92.75;95.32;140.66;82.62;94.92;78.31;204.08;98.81;154.43
676251;73.49;90.57;87.13;91.8;86.63;66.63;99.16;181.87;65.96;113.09;107.89
676252;50.02;46.24;55.95;49.75;94.35;54.51;46.23;68.08;55.19;48.6;58.28
676253;27.3;38.04;31.87;40.26;58.73;31.94;36.07;23.96;47.33;48.37;40.34
676254;28.27;29.09;36.43;44.35;69.85;33.99;32.17;51.17;59.93;50.57;57.58
676255;36.46;48.57;45.45;49.61;84.64;49.69;48.04;46.33;54.96;60.62;67.4
676256;65.72;75.71;74.27;71.42;110.03;80.49;56.32;70.68;73.59;112.84;94.83
676257;38.77;76.76;97.8;102.7;113.92;76.93;79.55;82.46;300.52;87.67;146.22
676258;53.19;91.27;69.0;78.21;98.48;61.92;71.53;30.53;147.72;98.45;119.53
676259;19.86;32.37;35.25;28.51;13.92;29.79;21.88;-12.32;27.52;39.03;33.33
676260;67.97;74.47;71.73;67.35;93.41;67.35;68.4;31.51;109.55;95.5;129.26
676261;252.98;328.81;351.2;198.61;446.47;219.02;201.14;390.12;251.08;299.92;279.69
676262;102.63;117.07;120.12;130.73;115.15;95.61;97.81;100.88;109.04;231.28;180.58
676263;150.4;282.82;230.43;167.71;192.19;128.72;193.59;262.24;151.86;219.08;202.59
676264;43.38;41.96;49.23;43.39;66.54;44.82;32.63;38.86;58.03;49.08;44.36
676265;49.79;63.46;61.3;50.11;87.09;54.63;50.12;97.67;58.22;85.88;82.5
676266;20.76;32.46;35.58;29.42;9.42;29.39;22.35;-14.77;28.44;35.74;33.88
676267;63.8;74.51;71.59;66.95;91.79;67.07;68.19;29.55;109.6;94.44;124.71
676268;30.52;29.73;35.63;44.59;32.07;34.6;33.14;21.87;64.08;43.34;38.38
676269;38.11;34.66;44.49;44.95;50.6;39.89;42.72;89.67;35.35;47.57;56.27
676270;246.89;331.47;333.45;217.52;440.01;218.69;211.84;391.27;273.53;295.26;258.3
676271;37.13;35.47;32.36;29.89;54.76;34.72;31.32;33.57;32.17;41.52;39.62
676272;76.6;101.93;87.54;101.99;104.29;78.7;108.64;161.91;80.09;114.9;77.45
676273;102.24;116.4;108.21;121.51;118.95;87.43;109.96;222.2;83.14;125.47;97.88
676274;43.87;65.21;61.44;55.66;70.83;56.84;57.84;46.05;59.9;55.78;82.64
676275;200.52;286.09;311.59;265.38;342.51;176.14;215.89;322.34;226.87;251.03;315.6
676276;101.97;116.01;108.69;119.21;116.82;88.19;108.06;220.95;80.32;125.42;99.62
676277;83.29;93.81;87.81;85.68;103.33;82.58;94.41;131.89;105.94;102.68;87.43
676278;179.03;216.59;199.07;196.93;229.31;195.44;207.98;268.49;214.24;220.22;221.91
676279;36.42;54.22;49.22;46.52;76.5;53.55;54.44;41.64;72.12;55.77;59.45
676280;79.64;100.92;103.41;80.22;115.08;81.0;88.9;129.1;100.54;217.92;114.39
676281;58.76;78.99;82.41;73.87;94.14;65.89;69.96;107.9;73.93;89.38;74.89
676282;239.19;336.36;341.06;217.52;440.52;225.22;212.51;391.27;272.92;297.34;253.24
676283;74.37;97.61;85.19;127.86;91.67;106.45;126.85;193.92;92.3;114.57;91.17
676284;37.81;35.8;33.44;31.88;55.32;36.32;31.34;36.9;35.23;42.27;41.18
676285;63.24;76.2;72.65;68.56;91.5;67.67;68.83;30.35;111.52;94.64;125.14
676286;73.67;83.79;88.1;90.33;102.69;89.21;100.65;105.04;112.21;68.93;104.74
676287;27.59;29.06;34.39;26.3;40.56;32.07;27.01;15.28;49.9;35.27;42.57
676288;120.18;163.51;167.1;183.97;146.34;104.72;120.52;198.27;197.06;235.42;137.02
676289;43.31;51.76;56.74;56.56;59.38;56.82;52.33;40.35;65.46;50.58;69.95
676290;52.47;63.17;71.33;76.2;61.02;67.16;80.87;222.42;67.89;107.32;72.4
676291;59.38;61.39;72.99;53.23;83.46;59.92;63.93;73.49;71.72;57.26;85.1
676292;86.15;93.86;87.33;85.42;108.8;82.89;94.25;149.75;106.28;100.06;130.77
676293;23.14;41.54;31.35;36.09;32.9;34.73;40.45;52.74;39.27;46.35;40.34
676294;131.45;170.86;217.17;205.09;129.97;136.22;134.37;159.36;213.74;262.65;188.33
676295;147.12;214.32;223.52;174.42;229.84;174.59;177.62;302.51;197.01;270.71;244.66
676296;69.27;98.58;89.42;82.56;103.2;76.66;90.93;128.3;87.46;103.84;137.39
676297;98.6;127.91;116.43;137.09;158.86;109.15;118.81;166.73;149.97;194.4;147.73
676298;69.6;80.26;78.54;85.7;87.95;65.12;74.02;111.7;99.54;128.81;114.19
676299;205.94;337.74;249.96;253.2;424.48;260.07;194.3;202.02;241.18;375.24;417.8
676300;31.41;32.64;40.16;47.54;72.99;37.9;34.47;58.08;64.48;53.61;60.9
676301;76.0;94.02;85.22;105.07;120.18;98.22;92.81;142.86;105.83;90.72;125.63
676302;189.84;260.11;238.42;237.34;258.26;250.65;159.55;177.03;206.22;283.97;296.06
676303;212.59;333.98;254.4;250.56;230.12;241.65;299.49;289.17;252.41;230.11;320.13
676304;63.52;75.8;72.23;69.12;95.94;67.93;68.83;29.51;111.4;94.85;126.74
676305;246.89;331.47;333.45;217.52;440.01;218.69;211.84;391.27;273.53;295.26;258.3
676306;121.76;146.1;117.98;135.82;172.27;110.25;136.5;193.1;145.56;256.39;168.41
676307;35.64;53.81;50.79;44.37;74.78;50.89;49.19;61.07;47.85;47.73;54.96
676308;96.74;124.5;99.77;160.27;113.25;100.69;127.11;159.76;154.21;146.21;110.76
676309;75.89;99.52;86.53;77.86;119.97;67.37;76.6;154.58;68.32;137.78;101.12
676310;89.55;105.06;97.36;64.62;145.17;94.76;78.5;69.98;69.92;147.97;117.32
676311;17.63;31.64;28.75;39.63;41.73;31.64;29.88;56.22;29.05;34.94;38.02
676312;62.6;89.92;92.65;110.88;107.14;79.64;85.7;85.63;177.81;101.63;88.97
676313;98.6;127.91;116.43;137.09;158.86;109.15;118.81;166.73;149.97;194.4;147.73
676314;67.31;96.14;84.55;75.0;113.52;66.33;74.73;150.48;66.89;125.99;96.14
676315;42.16;45.63;43.34;58.81;60.91;42.67;38.99;8.07;100.3;108.24;80.99
676316;42.46;60.32;57.04;48.48;74.67;56.45;59.46;45.08;76.27;57.67;61.76
676317;189.84;260.11;238.42;237.34;258.26;250.65;159.55;177.03;206.22;283.97;296.06
676318;78.74;102.37;88.51;134.21;78.45;87.56;106.16;122.35;140.86;125.21;85.74
676319;28.96;35.28;36.25;32.17;46.29;33.38;32.09;43.49;44.07;43.48;49.45
676320;70.99;90.65;82.49;124.59;70.82;82.82;93.97;117.39;133.22;108.95;133.55
676321;158.85;190.21;216.25;249.79;199.92;125.21;153.48;279.44;212.26;198.92;268.01
676322;99.06;156.76;135.08;150.83;146.07;122.24;143.05;235.66;127.08;136.28;119.72
676323;218.92;346.36;274.08;273.04;269.7;258.44;300.49;289.09;273.88;258.29;348.11
676324;221.44;275.6;294.22;181.36;387.5;187.98;176.14;363.02;224.71;259.25;245.58
676325;205.94;337.74;249.96;253.2;424.48;260.07;194.3;202.02;241.18;375.24;417.8
676326;53.25;75.97;82.12;63.41;105.69;74.08;70.65;79.28;85.83;85.36;81.73
676327;65.01;94.53;91.66;100.49;149.27;76.77;81.11;44.15;172.4;148.87;187.6
676328;109.92;188.9;167.21;184.32;126.71;159.18;177.84;184.33;160.29;158.31;217.5
676329;139.86;180.52;196.39;134.03;253.73;141.38;204.36;238.08;168.88;213.9;254.2
676330;47.16;59.6;61.17;52.86;76.35;53.11;56.4;102.42;57.85;51.22;69.84
676331;119.28;184.34;162.71;170.9;189.02;110.04;116.46;134.43;126.87;257.29;194.06
676332;105.05;112.26;119.91;116.48;160.55;107.09;103.78;189.89;126.52;142.09;147.11
676333;61.35;76.05;71.27;109.77;60.68;74.29;81.38;109.61;114.74;93.04;117.75
676334;73.67;83.79;88.1;90.33;102.69;89.21;100.65;105.04;112.21;68.93;104.74
676335;51.92;62.89;60.36;51.69;57.05;53.48;58.12;90.79;52.28;90.06;85.52
676336;62.6;89.92;92.65;110.88;107.14;79.64;85.7;85.63;177.81;101.63;88.97
676337;33.15;45.27;42.64;39.07;63.23;37.85;35.85;29.27;41.68;44.43;65.87
676338;53.25;75.97;82.12;63.41;105.69;74.08;70.65;79.28;85.83;85.36;81.73
676339;62.1;76.12;71.43;78.02;79.47;65.29;71.74;160.28;61.76;87.04;65.93
676340;17.63;31.64;28.75;39.63;41.73;31.64;29.88;56.22;29.05;34.94;38.02
676341;275.84;365.22;338.52;280.09;432.03;288.56;253.39;319.4;330.6;643.04;301.17
676342;72.12;83.25;90.62;93.63;98.1;88.82;77.86;98.47;88.59;86.7;103.58
676343;43.95;57.38;51.95;45.45;59.21;58.06;64.18;51.16;55.93;49.63;68.21
676344;37.03;46.27;40.51;44.08;67.35;52.61;50.73;49.43;51.48;51.24;48.45
676345;31.32;35.75;40.85;44.26;48.8;40.23;35.98;79.3;33.42;44.18;41.93
676346;70.42;90.48;83.5;84.7;90.67;75.61;81.53;186.92;76.77;95.37;69.03
676347;78.29;102.51;94.31;104.94;141.34;90.5;93.25;51.02;198.61;111.39;160.41
676348;28.55;35.05;38.28;42.47;64.38;35.89;29.3;-22.65;78.21;49.84;54.36
676349;76.6;101.93;87.54;101.99;104.29;78.7;108.64;161.91;80.09;114.9;77.45
676350;175.51;204.77;196.29;174.36;304.04;129.92;139.55;371.39;189.34;211.22;208.21
676351;55.59;76.57;69.46;85.14;85.07;68.35;72.7;71.52;92.14;84.71;115.0
676352;83.52;115.29;102.31;89.61;147.13;112.36;94.82;96.85;96.98;100.18;99.51
676353;31.94;35.28;40.51;38.34;53.01;35.7;26.83;38.48;44.33;41.34;53.21
676354;42.44;49.57;54.08;51.57;64.69;51.39;40.94;46.1;65.22;52.72;56.72
676355;219.71;347.59;343.62;379.78;400.52;258.75;248.6;245.83;259.71;339.07;336.38
676356;258.65;317.23;389.29;227.83;290.81;220.73;185.92;325.05;256.7;346.01;296.27
676357;49.69;73.99;59.95;63.26;97.68;57.28;56.57;9.11;100.12;81.23;126.32
676358;32.82;39.36;42.81;43.98;50.53;35.33;32.47;40.31;59.68;53.25;50.44
676359;46.72;63.9;55.87;60.05;75.85;50.76;64.89;122.26;66.43;86.9;100.5
676360;123.18;180.22;164.92;164.44;157.23;173.2;104.52;124.17;109.96;211.65;214.12
676361;238.13;320.73;347.54;228.79;254.09;207.05;176.84;273.75;240.62;314.3;249.62
676362;190.79;212.99;237.51;140.29;169.11;142.02;128.76;186.61;161.89;267.88;191.02
676363;76.6;101.93;87.54;101.99;104.29;78.7;108.64;161.91;80.09;114.9;77.45
676364;136.69;234.1;167.51;188.02;299.67;238.84;146.1;132.97;154.27;302.86;252.01
676365;47.54;61.92;54.51;64.8;71.61;55.98;51.95;3.63;117.69;59.34;88.51
676366;63.61;93.54;71.87;70.21;104.82;72.8;76.22;128.07;74.4;110.24;92.13
676367;90.64;83.17;122.1;79.92;116.05;70.27;54.63;70.05;100.0;80.83;76.38
676368;31.32;35.75;40.85;44.26;48.8;40.24;35.98;79.37;33.42;44.18;41.93
676369;79.97;107.57;99.29;94.62;103.86;78.55;97.25;177.99;97.25;146.08;121.8
676370;170.97;234.56;225.42;213.66;230.24;175.73;165.32;295.15;234.34;240.9;242.14
676371;127.1;99.22;124.08;85.86;86.33;80.29;72.7;88.7;93.39;75.55;82.1
676372;63.08;77.78;70.65;60.32;99.75;79.15;63.74;78.75;63.41;141.92;117.75
676373;38.37;35.95;46.93;36.45;60.26;38.24;36.31;51.15;48.24;50.52;51.23
676374;44.05;47.16;47.84;56.23;66.11;54.67;49.92;119.38;46.16;54.95;52.36
676375;35.24;39.91;49.44;52.43;50.82;38.08;39.88;63.84;82.87;59.9;46.39
676376;31.94;35.28;40.51;38.34;53.01;35.7;26.83;38.48;44.33;41.34;53.21
676377;49.98;67.62;61.25;73.35;81.12;64.98;64.22;59.66;84.82;74.39;90.28
676378;58.17;72.95;87.73;49.96;140.47;60.31;61.31;105.27;56.29;74.61;68.52
676379;131.15;194.14;228.32;231.72;218.71;158.18;175.16;369.29;272.49;203.69;193.25
676380;162.92;199.01;221.31;229.77;244.06;140.92;126.12;175.33;159.7;243.28;270.16
676381;52.31;73.71;68.43;63.66;82.2;65.79;77.7;75.95;81.97;75.11;66.96
676382;38.32;46.19;40.05;42.43;49.72;40.35;37.36;2.36;44.22;46.84;53.94
676383;127.1;99.22;124.08;85.86;86.33;80.29;72.7;88.7;93.39;75.55;82.1
676384;153.16;214.84;224.4;211.48;300.48;139.4;141.89;176.45;191.53;288.24;265.08
676385;48.05;72.47;68.49;83.41;104.28;59.62;64.26;28.82;117.74;122.37;149.02
676386;167.08;219.53;188.49;214.7;243.26;136.75;162.32;187.55;201.05;192.49;225.57
676387;47.66;53.91;62.52;68.44;51.36;60.32;58.57;149.36;51.6;59.81;47.3
676388;64.02;86.13;89.53;64.51;102.29;81.48;65.09;59.18;72.4;116.56;119.61
676389;51.19;70.7;68.6;61.3;39.75;65.96;80.28;74.09;81.1;76.2;64.84
676390;187.86;250.63;190.87;244.89;258.34;139.81;231.47;263.23;151.19;481.85;270.4
676391;51.58;60.89;68.89;64.37;82.03;59.14;53.42;71.51;80.22;82.5;107.12
676392;187.86;250.63;190.87;244.89;258.34;139.81;231.47;263.23;151.19;481.85;270.4
676393;28.74;34.48;34.5;35.86;54.78;33.3;30.4;40.02;46.25;36.62;37.74
676394;210.8;331.67;275.0;232.54;318.16;196.03;185.51;348.73;214.41;233.87;247.36
676395;65.67;75.36;82.3;82.86;100.23;74.39;72.74;80.14;88.78;67.4;75.44
676396;111.39;106.7;123.93;112.96;100.79;108.74;97.83;131.98;106.58;193.06;109.66
676397;39.99;44.31;45.23;38.74;34.56;41.83;31.68;67.67;40.5;47.49;64.29
676398;63.88;74.07;75.31;63.59;45.09;68.09;82.51;74.78;79.53;61.02;66.59
676399;70.42;90.48;83.5;84.7;90.67;75.61;81.53;186.92;76.77;95.37;69.03
676400;74.7;93.01;78.88;83.55;113.33;76.65;84.44;117.36;95.85;93.88;111.45
676401;72.32;92.57;80.53;73.86;99.18;75.26;83.55;114.01;96.18;90.36;107.3
676402;148.67;212.73;202.95;188.79;161.01;157.47;116.81;161.63;245.2;267.55;213.07
676403;60.73;49.86;71.35;72.84;87.67;62.2;56.6;90.65;78.52;118.57;112.26
676404;26.44;28.06;29.07;26.13;41.28;28.33;22.36;9.11;42.34;39.3;25.39
676405;46.25;49.65;53.8;54.14;63.1;51.93;49.2;106.96;43.93;52.12;61.79
676406;58.8;73.97;69.32;73.62;75.63;63.44;70.43;161.25;59.0;84.21;67.69
676407;123.18;180.22;164.92;164.44;157.23;173.2;104.52;124.17;109.96;211.65;214.12
676408;166.15;233.05;177.31;242.95;232.37;145.5;216.17;246.46;203.42;421.01;261.91
676409;22.87;28.18;27.24;24.78;29.32;26.84;22.33;6.44;43.06;39.58;20.94
676410;134.09;148.27;152.15;129.14;127.03;125.73;128.23;168.2;145.65;284.17;169.92
676411;128.6;187.58;153.79;158.34;189.39;138.9;200.05;299.78;195.46;138.99;147.82
676412;36.48;34.32;47.52;36.39;48.25;39.62;32.39;62.94;43.85;50.36;43.93
676413;110.86;69.57;118.02;78.72;48.42;69.65;65.0;84.34;79.12;69.59;68.3
676414;58.96;63.33;81.52;65.34;105.27;74.53;70.66;88.93;70.08;71.85;61.99
676415;205.94;337.74;249.96;253.2;424.48;260.07;194.3;202.02;241.18;375.24;417.8
676416;53.51;69.14;69.08;70.06;71.02;65.62;59.52;150.52;62.0;68.98;60.17
676417;147.23;220.51;202.29;217.85;137.97;185.47;162.54;209.07;208.84;170.42;168.79
676418;104.78;151.81;144.21;158.07;145.87;126.58;157.21;142.24;168.65;176.51;131.97
676419;54.34;81.89;79.98;78.77;84.21;67.67;52.03;44.69;123.15;104.65;136.39
676420;71.94;91.67;75.89;73.94;110.1;62.12;77.72;82.16;79.44;113.59;118.71
676421;28.74;34.48;34.5;35.86;54.78;33.3;30.4;40.02;46.25;36.62;37.74
676422;67.85;85.35;87.17;67.99;122.33;78.86;79.58;83.38;90.22;97.69;97.13
676423;210.8;331.67;275.0;232.54;318.16;196.03;185.51;348.73;214.41;233.87;247.36
676424;52.47;63.17;71.33;76.2;61.02;67.16;80.87;222.42;67.89;107.32;72.4
676425;29.3;36.83;36.44;28.29;58.46;24.26;28.7;10.63;43.13;50.45;42.64
676426;22.43;27.97;26.88;24.96;27.01;25.26;22.33;4.11;42.86;39.04;20.94
676427;49.14;54.17;54.37;72.75;78.6;55.16;59.55;99.22;95.59;63.04;81.94
676428;282.13;405.03;446.33;402.25;605.86;348.14;255.67;413.02;467.19;425.49;390.66
676429;64.02;86.13;89.53;64.51;102.29;81.48;65.09;59.18;72.4;116.56;119.61
676430;117.32;173.05;157.36;173.67;142.84;133.03;167.76;142.44;182.25;185.79;149.08
676431;205.94;337.74;249.96;253.2;424.48;260.07;194.3;202.02;241.18;375.24;417.8
676432;33.81;51.06;51.36;49.43;55.92;48.46;51.42;60.96;53.77;53.83;44.99
676433;102.18;165.07;138.02;129.84;247.72;114.11;178.57;320.49;119.82;152.71;180.38
676434;53.43;53.54;71.18;59.48;91.11;62.8;36.81;42.75;65.57;59.84;51.44
676435;41.77;52.15;60.07;55.4;76.88;52.87;56.06;96.17;63.95;71.15;63.46
676436;91.63;119.21;106.99;122.61;145.94;98.32;100.15;66.52;172.41;147.14;179.23
676437;200.45;265.45;185.32;259.17;207.95;144.3;175.58;240.55;275.81;256.39;189.43
676438;93.99;114.6;121.78;96.22;101.5;78.62;87.91;112.43;89.79;108.36;84.4
676439;38.37;35.95;46.93;36.45;60.26;38.24;36.31;51.15;48.24;50.52;51.23
676440;33.48;37.33;34.27;32.33;38.57;33.62;34.12;8.9;49.36;35.45;36.62
676441;94.06;115.77;124.95;98.36;110.74;79.67;88.96;111.15;89.53;110.75;94.68
676442;127.81;164.0;161.81;154.6;206.73;154.39;184.29;269.23;205.3;206.21;186.74
676443;69.86;86.68;88.02;70.88;102.88;73.09;62.6;98.15;85.55;103.32;92.27
676444;35.24;39.91;49.44;52.43;50.82;38.08;39.88;63.84;82.87;59.9;46.39
676445;76.06;93.26;79.98;59.9;95.22;60.9;79.11;62.41;71.81;116.26;77.52
676446;45.36;49.13;50.1;67.49;74.56;53.37;51.64;82.17;85.96;56.9;65.44
676447;95.79;103.91;150.52;82.17;158.22;96.52;95.04;200.83;101.03;137.83;155.31
676448;86.44;103.93;105.58;98.26;129.29;92.39;88.7;97.64;84.34;105.64;118.94
676449;156.46;179.59;223.07;196.09;230.72;163.15;165.67;347.61;276.09;212.22;281.22
676450;94.96;120.72;122.47;104.15;157.51;91.85;111.71;230.06;163.87;156.16;155.44
676451;118.01;172.67;148.97;175.7;161.93;148.24;149.02;214.14;168.91;190.18;163.87
676452;100.72;84.21;100.96;78.79;77.56;75.06;68.41;112.59;61.93;79.28;71.85
676453;142.38;198.0;200.79;144.45;217.06;140.4;190.01;302.11;170.67;236.15;350.96
676454;80.89;87.67;94.31;91.8;124.46;92.64;88.16;114.33;96.89;82.29;113.56
676455;100.72;84.21;100.96;78.79;77.56;75.06;68.41;112.59;61.93;79.28;71.85
676456;98.35;138.12;112.62;103.18;163.39;125.26;112.13;127.09;101.79;141.38;117.57
676457;169.66;176.99;218.4;186.2;205.76;186.16;129.49;217.9;232.85;298.85;237.0
676458;133.36;216.59;103.95;201.97;154.14;122.6;134.57;97.08;165.55;240.91;188.42
676459;60.77;94.84;74.05;82.56;78.23;67.86;62.12;60.55;125.56;97.69;117.06
676460;137.84;198.44;195.08;195.39;189.26;191.54;193.84;270.61;226.35;273.12;195.36
676461;66.28;65.55;60.8;58.6;68.1;60.75;68.65;74.33;68.68;73.16;83.83
676462;165.56;261.93;184.24;241.78;191.85;157.17;262.65;216.7;147.65;301.36;180.26
676463;86.44;100.47;80.56;76.3;114.08;80.07;77.82;110.19;87.04;103.18;96.76
676464;123.88;132.94;142.17;126.54;140.73;114.68;115.81;138.15;145.69;142.14;115.78
676465;36.36;40.73;36.69;42.2;50.83;39.99;33.92;25.39;56.68;39.91;38.91
676466;61.0;74.97;88.42;73.4;111.78;86.18;71.13;89.12;84.48;82.18;88.26
676467;38.77;76.76;97.8;102.7;113.92;76.93;79.55;82.46;300.52;87.67;146.22
676468;98.46;120.81;109.73;97.94;65.99;85.95;82.06;84.1;97.01;167.64;103.43
676469;42.16;38.38;54.92;38.68;60.17;39.35;33.95;15.84;48.47;77.04;45.66
676470;61.0;74.97;88.42;73.4;111.78;86.18;71.13;89.12;84.48;82.18;88.26
676471;124.23;143.51;139.02;126.6;140.65;115.23;119.86;136.58;146.3;155.01;125.23
676472;160.0;248.36;176.05;230.18;241.92;165.46;147.06;141.43;216.43;276.83;226.53
676473;202.93;361.3;290.6;291.23;313.89;246.86;285.27;296.84;285.01;332.8;346.22
676474;151.94;187.1;211.04;208.44;206.22;118.17;111.28;198.73;219.73;227.32;245.21
676475;62.1;76.12;71.43;78.02;79.47;65.29;71.74;160.28;61.76;87.04;65.93
676476;218.75;312.67;319.92;319.9;377.17;218.32;222.17;176.71;224.85;307.24;346.33
676477;44.31;71.13;68.58;61.56;77.64;67.12;64.77;71.7;66.4;78.71;75.1
676478;107.86;119.6;124.86;147.06;145.65;99.63;103.92;205.28;123.64;120.04;172.14
676479;79.49;132.81;99.94;96.34;131.21;99.7;144.94;208.39;108.81;138.36;129.84
676480;95.75;127.08;117.78;171.38;191.12;114.19;95.58;149.23;126.57;248.33;246.31
676481;151.43;233.74;174.79;230.02;206.75;155.29;249.47;229.66;160.58;287.96;173.27
676482;38.69;43.26;50.03;51.38;64.23;44.88;42.51;34.49;63.56;51.55;51.32
676483;96.05;136.98;129.07;128.83;180.7;106.64;117.31;149.92;363.52;162.81;184.93
676484;111.24;120.4;129.1;127.58;137.25;108.0;107.28;162.38;156.33;143.04;125.36
676485;69.6;80.26;78.54;85.7;87.95;65.12;74.02;111.7;99.54;128.81;114.19
676486;95.75;120.7;110.75;97.14;66.02;84.8;82.64;83.37;96.57;168.13;110.66
676487;74.34;90.89;71.41;70.47;96.45;67.23;78.03;91.44;75.01;108.72;84.87
676488;98.35;138.12;112.62;103.18;163.39;125.26;112.13;127.09;101.79;141.38;117.57
676489;31.22;39.98;41.51;38.11;64.53;37.93;33.79;41.08;48.04;51.58;56.33
676490;53.19;91.27;69.0;78.21;98.48;61.92;71.53;30.53;147.72;98.45;119.53
676491;58.69;51.36;69.18;66.12;91.01;58.44;43.56;51.69;69.62;54.8;63.24
676492;43.42;52.86;55.83;48.99;65.59;52.63;40.03;51.27;72.27;52.32;62.01
676493;62.1;76.12;71.43;78.02;79.47;65.29;71.74;160.28;61.76;87.04;65.93
676494;82.06;112.97;105.89;118.73;124.39;92.91;96.95;46.42;175.12;117.06;204.19
676495;48.15;56.51;69.95;52.76;74.78;56.24;51.48;81.04;70.16;61.63;73.82
676496;65.98;89.52;85.94;76.13;96.11;89.91;89.32;119.64;80.06;95.68;89.56
676497;137.27;164.71;182.88;178.28;256.21;155.15;126.84;162.97;393.12;202.17;223.26
676498;39.02;43.78;50.22;52.36;64.47;45.1;42.82;34.49;62.07;52.1;51.57
676499;159.16;261.3;228.59;184.39;273.35;240.77;145.66;165.77;159.99;267.67;290.69
676500;86.45;125.82;113.63;121.13;162.81;105.08;108.88;89.83;223.63;137.53;148.4
676501;54.72;68.35;68.56;63.72;89.97;68.49;71.81;76.8;68.96;64.99;84.63
676502;20.91;33.03;25.51;29.23;38.75;28.03;27.01;-5.02;39.12;43.48;29.46
676503;74.47;102.62;98.5;110.77;108.29;88.09;89.35;35.05;171.1;103.05;174.05
676504;158.71;260.64;228.8;184.39;281.33;240.77;145.38;165.77;158.78;265.26;299.61
676505;72.48;83.23;105.01;80.05;98.49;73.77;77.17;171.19;103.08;94.57;116.99
676506;91.59;155.48;119.33;126.17;146.55;113.73;183.67;311.19;148.37;122.82;216.41
676507;31.41;32.64;40.16;47.54;72.99;37.9;34.47;58.08;64.48;53.61;60.9
676508;54.31;63.71;66.99;56.5;78.64;57.23;59.22;104.66;61.81;54.68;72.23
676509;45.69;69.04;56.05;63.67;43.66;61.43;54.16;67.47;58.0;62.46;47.51
676510;36.48;60.25;42.48;58.45;62.95;47.6;54.45;61.62;74.58;80.98;80.26
676511;25.54;34.2;39.03;37.11;66.39;35.83;25.79;13.4;44.3;39.39;43.1
676512;19.01;32.8;25.39;28.93;35.89;27.37;26.64;-5.49;39.31;41.06;22.38
676513;144.21;176.83;173.48;223.75;176.44;139.69;108.36;183.61;224.34;262.23;282.65
676514;66.3;72.99;76.32;78.79;91.88;76.63;73.5;68.03;77.38;61.44;64.64
676515;91.78;91.42;99.37;78.34;107.71;89.46;70.91;108.82;89.76;115.33;103.29
676516;43.31;51.76;56.74;56.56;59.38;56.82;52.33;40.35;65.46;50.58;69.95
676517;18.91;32.77;25.42;28.93;33.79;27.37;26.64;-6.46;39.01;40.73;22.38
676518;59.22;63.19;72.88;75.67;71.25;61.59;55.91;39.56;123.23;113.1;117.3
676519;63.19;71.33;86.75;69.63;84.9;60.78;52.75;74.96;73.06;68.85;82.33
676520;99.73;98.11;99.64;82.04;116.12;92.23;73.44;113.86;94.4;132.65;116.0
676521;240.0;459.2;393.7;327.58;385.3;281.18;319.31;342.39;348.4;629.32;404.91
676522;31.91;52.79;38.63;53.45;53.9;44.84;46.3;49.41;70.46;70.68;69.01
676523;108.39;132.28;98.99;94.79;151.85;92.6;108.67;167.13;109.36;136.93;119.6
676524;72.48;72.78;64.37;66.84;100.71;77.08;76.15;82.32;68.7;69.65;80.96
676525;91.32;109.55;106.96;120.83;151.85;84.0;73.5;105.69;140.72;261.59;152.58
676526;90.59;107.01;99.36;103.36;124.74;87.84;105.91;142.75;82.09;117.28;97.57
